,Age_at_Booking,Booking_to_flight,Booking Year,Booking Month,Booking Dayofweek,Booking Is_month_end,Booking Is_month_start,Flight Month,Flight Dayofweek,Flight Is_month_end,Flight Is_month_start,distance,Class_0,Class_1,From_1,From_2,From_3,From_4,From_5,From_6,From_7,To_1,To_2,To_3,To_4,To_5,To_6,To_7,Time Label_0,Time Label_1,Time Label_2,Time Label_3,Time Label_4
4792,50,56,2016,3,3,False,False,4,3,False,False,1419.33,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4793,31,6,2016,8,0,False,True,8,6,False,False,1568.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4794,57,20,2016,5,1,False,False,5,0,False,False,1434.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4795,32,22,2016,12,4,False,False,12,5,False,False,1507.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4796,59,5,2016,9,5,False,False,9,3,False,False,1568.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4797,57,3,2016,3,0,False,False,3,3,False,False,580.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4798,63,25,2016,3,4,False,False,4,1,False,False,539.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4799,34,32,2016,7,5,False,False,8,2,False,False,1419.33,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4800,45,21,2016,3,2,False,False,4,2,False,False,1472.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4801,49,38,2015,12,3,False,False,1,6,False,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4802,37,13,2016,1,4,False,False,1,3,False,False,1446.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4803,63,4,2016,10,5,False,False,10,2,False,False,2042.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4804,81,37,2016,8,6,False,False,9,1,False,False,1334.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4805,68,51,2015,12,2,False,False,1,4,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4806,21,4,2016,10,4,False,False,10,1,False,False,580.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4807,11,32,2016,1,0,False,False,2,4,False,False,1491.67,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4808,42,23,2016,10,3,False,False,11,5,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4809,71,6,2016,10,2,False,False,10,1,False,False,991.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4810,42,12,2016,6,4,False,False,6,2,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4811,78,29,2016,10,3,False,False,11,4,False,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4812,55,29,2016,11,1,False,True,11,2,True,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4813,32,31,2016,4,6,False,False,5,2,False,False,1568.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4814,80,41,2016,3,3,False,False,4,2,False,False,2054.77,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4815,54,16,2016,12,3,False,False,12,5,False,False,1671.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4816,25,42,2015,12,5,False,False,1,5,False,False,1568.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4817,51,18,2016,8,6,False,False,8,3,False,False,1491.67,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4818,74,30,2016,11,5,False,False,12,0,False,False,1472.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4819,58,47,2015,12,2,False,False,2,0,False,True,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4820,44,48,2016,7,4,False,False,9,3,False,False,1434.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4821,69,11,2016,6,0,False,False,6,4,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4822,26,16,2016,3,4,False,False,4,6,False,False,1419.33,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4823,77,35,2016,2,5,False,False,3,5,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4824,43,0,2016,12,3,False,False,12,3,False,False,539.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4825,33,0,2016,3,1,False,False,3,1,False,False,1073.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4826,27,20,2016,10,5,False,True,10,4,False,False,1434.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4827,38,33,2016,6,3,False,False,7,1,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4828,21,23,2016,7,6,False,False,8,1,False,False,991.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4829,35,10,2016,4,6,False,False,4,2,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4830,58,38,2015,11,5,False,False,1,1,False,False,2057.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4831,66,6,2016,5,5,False,False,5,4,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4832,47,1,2016,4,2,False,False,4,3,False,False,1472.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4833,63,25,2016,11,1,False,False,12,5,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4834,47,12,2016,2,0,False,False,2,5,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4835,75,26,2016,6,4,False,False,6,2,False,False,1472.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4836,67,50,2015,11,3,False,False,1,4,False,False,1334.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4837,47,4,2016,12,3,False,False,12,0,False,False,1568.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4838,27,10,2016,3,1,False,False,3,4,False,False,1334.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4839,35,29,2016,5,2,False,False,6,3,False,False,2054.77,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4840,64,10,2016,1,1,False,False,2,4,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4841,58,6,2016,12,4,False,False,12,3,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4842,41,15,2016,4,6,False,False,4,0,False,False,1568.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4843,71,20,2016,3,3,False,False,3,2,False,False,2191.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
4844,43,9,2016,11,4,False,False,11,6,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4845,61,4,2016,12,0,False,False,12,4,False,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4846,44,70,2016,2,0,False,True,4,0,False,False,1334.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4847,33,23,2016,6,6,False,False,7,1,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4848,63,47,2016,3,4,False,False,4,2,False,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4849,64,48,2016,6,3,False,False,8,2,False,False,627.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4850,54,11,2016,6,2,False,False,7,6,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4851,48,16,2016,1,5,False,False,2,0,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4852,58,5,2016,11,0,False,False,12,5,False,False,1507.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4853,30,35,2016,6,3,False,False,7,3,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4854,42,10,2016,10,6,False,False,11,2,False,False,2054.77,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4855,59,27,2016,8,4,False,False,9,3,False,True,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4856,56,18,2016,10,6,False,False,10,3,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4857,65,33,2016,4,1,False,False,5,6,False,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4858,15,17,2016,7,4,False,False,8,0,False,False,1491.67,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4859,45,11,2016,4,3,False,False,5,0,False,False,2191.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
4860,21,50,2016,2,5,False,False,3,6,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4861,20,1,2016,1,5,False,False,1,6,False,False,2057.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4862,20,15,2016,6,1,False,False,6,2,False,False,1472.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4863,34,16,2016,8,0,False,False,9,2,False,False,627.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4864,29,39,2016,8,0,False,False,10,4,False,False,2054.77,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4865,62,14,2016,12,6,False,False,12,6,False,False,1568.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4866,14,28,2016,8,5,False,False,9,5,False,False,627.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4867,36,26,2016,7,1,False,False,8,6,False,False,1472.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4868,50,9,2016,1,5,False,False,1,0,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4869,65,3,2016,3,5,False,False,3,1,False,False,1434.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4870,65,26,2016,1,5,False,False,1,3,False,False,1507.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4871,49,3,2016,7,6,False,False,7,2,False,False,1334.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4872,58,10,2016,3,0,False,False,3,3,False,False,2057.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4873,61,0,2016,7,5,False,False,7,5,False,False,2057.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4874,62,16,2016,7,0,False,False,7,2,False,False,2057.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4875,53,24,2016,2,1,False,False,3,4,False,False,2042.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4876,32,38,2016,7,3,False,False,8,6,False,False,1334.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4877,17,7,2016,10,2,False,False,11,2,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4878,41,13,2016,4,0,False,False,5,6,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4879,67,14,2016,8,2,False,False,9,2,False,False,1434.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4880,67,31,2016,9,4,False,False,10,0,False,False,991.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4881,17,5,2016,3,1,False,False,3,6,False,False,539.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4882,39,15,2016,8,1,False,False,8,2,True,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4883,60,23,2016,1,3,False,False,2,5,False,False,2057.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4884,70,11,2016,7,5,False,False,7,2,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4885,11,18,2016,4,5,False,False,4,2,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4886,42,15,2016,11,2,False,False,11,3,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4887,25,54,2016,2,4,False,False,3,2,False,False,1073.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4888,31,25,2016,11,3,False,False,12,0,False,False,2057.3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4889,66,28,2016,10,2,False,False,11,2,False,False,2054.77,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4890,43,27,2016,10,0,False,False,11,6,False,False,627.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4891,56,32,2016,6,0,False,False,7,4,False,False,1671.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4892,74,3,2016,4,4,False,True,4,0,False,False,580.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4893,71,7,2016,7,1,False,False,7,1,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4894,33,9,2016,2,1,False,False,2,3,False,False,580.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4895,39,25,2015,12,5,False,False,1,2,False,False,1568.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4896,17,25,2016,6,3,True,False,7,0,False,False,1434.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4897,43,30,2016,11,6,False,False,12,1,False,False,536.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4898,56,18,2016,4,6,False,False,5,3,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4899,57,11,2016,10,5,False,False,11,2,False,False,1334.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4900,31,33,2016,7,4,False,False,8,2,True,False,2057.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4901,31,22,2016,11,2,False,False,11,3,False,False,539.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4902,56,1,2016,4,6,False,False,4,0,False,False,1472.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4903,40,23,2016,5,4,False,False,6,6,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4904,65,7,2016,2,2,False,False,2,2,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4905,24,13,2016,2,5,False,False,3,4,False,False,1568.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4906,81,50,2016,2,3,False,False,4,4,False,True,1744.17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4907,68,30,2016,8,0,False,False,9,2,False,False,1419.33,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4908,73,11,2016,8,4,False,False,8,1,False,False,1568.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4909,51,8,2016,2,1,False,False,2,2,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4910,37,52,2016,8,3,False,False,10,6,False,False,1744.17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4911,54,1,2016,10,0,True,False,11,1,False,True,1507.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4912,55,34,2016,10,5,False,False,12,4,False,False,1744.17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4913,27,18,2016,7,3,False,False,7,0,False,False,2054.77,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4914,18,21,2016,5,5,False,False,6,5,False,False,2042.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4915,51,33,2016,2,4,False,False,3,2,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4916,16,37,2016,5,5,False,False,6,0,False,False,710.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4917,54,5,2016,5,4,False,False,6,2,False,True,2054.77,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4918,34,31,2016,4,1,False,False,5,4,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4919,25,17,2016,1,0,False,False,1,3,False,False,2054.77,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4920,43,4,2016,4,5,True,False,5,2,False,False,1568.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4921,66,14,2016,7,3,False,False,7,3,False,False,2191.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4922,36,0,2016,1,3,False,False,1,3,False,False,2042.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4923,74,40,2016,3,5,False,False,4,3,False,False,2191.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4924,79,13,2016,10,0,False,False,11,6,False,False,539.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4925,54,21,2016,2,6,False,False,3,6,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4926,23,7,2016,7,2,False,False,7,2,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4927,52,46,2016,7,1,False,False,8,5,False,False,2042.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4928,33,15,2016,6,6,False,False,6,0,False,False,536.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4929,37,5,2016,4,0,False,False,4,5,False,False,1568.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4930,18,22,2016,11,5,False,False,11,6,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4931,35,29,2016,5,2,False,False,6,3,False,False,1744.17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4932,55,6,2016,11,1,False,False,11,0,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4933,68,33,2016,5,2,False,False,6,0,False,False,1434.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4934,15,24,2016,6,2,False,True,6,5,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4935,20,19,2016,5,5,False,False,6,3,False,False,1446.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4936,31,23,2015,12,5,False,False,1,0,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4937,43,30,2016,3,6,False,False,4,1,False,False,536.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4938,69,8,2016,6,4,False,False,7,5,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4939,35,43,2016,11,3,False,False,12,4,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4940,31,35,2016,6,6,False,False,7,6,True,False,1472.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4941,72,45,2016,5,1,False,False,7,4,False,False,2057.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4942,11,15,2016,9,4,False,False,10,5,False,True,1073.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4943,75,22,2016,3,3,True,False,4,4,False,False,2054.77,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4944,31,1,2016,9,5,False,False,9,6,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4945,44,27,2016,6,1,False,False,7,0,False,False,1434.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4946,48,47,2016,4,3,False,False,6,1,False,False,1334.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4947,75,31,2016,8,0,False,True,9,3,False,True,580.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4948,14,3,2016,2,6,False,False,2,2,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4949,16,28,2016,5,4,False,False,6,4,False,False,991.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4950,67,31,2016,10,5,False,False,11,1,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4951,62,23,2016,7,4,False,False,7,6,True,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4952,36,10,2016,6,4,False,False,6,0,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4953,70,15,2016,2,0,True,False,3,1,False,False,2054.77,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4954,47,26,2016,3,4,False,False,4,2,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4955,29,11,2016,9,2,False,False,9,6,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4956,53,17,2016,1,3,False,False,2,6,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4957,42,14,2016,11,5,False,False,12,5,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4958,74,41,2016,1,1,False,False,2,0,True,False,1434.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4959,63,28,2016,5,2,False,False,6,2,False,False,1073.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4960,34,35,2016,1,5,False,False,3,5,False,False,580.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4961,17,6,2016,11,6,False,False,11,5,False,False,1334.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4962,75,19,2016,6,2,False,False,6,0,False,False,1419.33,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4963,22,1,2016,11,1,False,False,11,2,False,False,2191.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
4964,29,10,2016,3,4,False,False,4,0,False,False,2042.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
4965,50,13,2016,1,1,False,False,1,0,False,False,1491.67,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4966,32,16,2016,7,1,False,False,8,3,False,False,710.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4967,40,4,2016,9,4,False,False,9,1,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4968,74,15,2016,10,0,False,False,10,1,False,False,1419.33,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4969,16,37,2016,4,5,False,False,5,0,False,False,1334.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4970,12,9,2016,8,4,False,False,8,6,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4971,79,39,2016,7,0,False,False,8,4,False,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4972,35,11,2016,2,4,False,False,2,1,False,False,2191.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4973,45,18,2016,3,1,False,False,3,5,False,False,1472.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4974,50,36,2015,12,6,False,False,1,0,False,False,1446.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4975,40,31,2016,6,0,False,False,7,3,False,False,2054.77,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4976,46,41,2016,7,1,False,False,8,0,False,False,1568.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4977,70,9,2016,10,5,False,False,11,0,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4978,35,14,2016,10,6,False,False,10,6,False,False,710.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4979,65,40,2016,8,6,False,False,9,4,False,False,1472.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4980,70,14,2016,6,5,False,False,6,5,False,False,1334.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
